card_id,target
C_ID_e1dbc78eda,-0.8880985032532239
C_ID_a266b0afb1,0.2509087164594279
C_ID_690962095c,-0.07489288113577447
C_ID_b75c4e1c94,-0.648956787026003
C_ID_df503a36ae,0.33361259369379725
C_ID_00b966c727,-0.20442598514493
C_ID_af9e0d2367,1.0579498282189967
C_ID_a9935875b9,0.39135463567942375
C_ID_5078eaf301,-0.8621381810998252
C_ID_69800fbc34,-0.32110545817838365
C_ID_2b8decb6a3,-0.3646205957358911
C_ID_2326cc45b0,-0.8742681503089196
C_ID_a693c8ab8c,-0.35485955031342575
C_ID_931670b20c,0.3328194822762848
C_ID_f9acbb44b5,-0.6804895670024194
C_ID_403d457c52,-0.03361221914355077
C_ID_d5467ab0b6,-0.24287195741193804
C_ID_ca39dff1d6,-1.2167830587304178
C_ID_2a122c5394,-0.5727573933071419
C_ID_38a83f816f,-1.6271945557643646
C_ID_aed043274d,-2.2493995486243383
C_ID_97c1de0a4c,-4.332458705106908
C_ID_6302a73978,-6.267005893434519
C_ID_13aa77acc7,-0.3795191220855485
C_ID_8ea1ccd74c,0.6124053146791163
C_ID_f8dd617397,-0.46184217948370265
C_ID_18abe17a50,-0.1662450563089925
C_ID_ca9bf15ecf,-1.6114573506080734
C_ID_ffbb1f9527,0.21091187165353703
C_ID_9e30b550ed,-2.055298939083723
C_ID_ca321cca06,-0.8020317158630248
C_ID_12ee8ab17a,-4.066666699597616
C_ID_d543e00469,0.2867843879152673
C_ID_91e960d08f,0.1013351919228821
C_ID_876bf4bea6,0.18464510286963992
C_ID_bca9fd7a34,-0.2813122470758355
C_ID_ce489f86d1,-0.25404500513970363
C_ID_a2f1f4964d,-0.9747511129919699
C_ID_c5526b4a82,-0.25601044374209914
C_ID_a51d58a5ef,-0.1525381727041234
C_ID_2ea4c3f269,-0.4015975032207475
C_ID_0ad663712d,0.5080429863044634
C_ID_9f205b643c,-1.3067231218578914
C_ID_a23d5b907f,-0.21973990452395722
C_ID_fce231c8a3,-0.2515709666110676
C_ID_fd3c643078,0.5515886744093623
C_ID_0aaa962d5e,0.25419539850672435
C_ID_51c466eeba,-0.3698524380995375
C_ID_4cf0a6c713,-1.583341533916973
C_ID_dac6ff5b70,-0.25687243547149724
C_ID_84d7bf1269,-0.102107329316636
C_ID_e1e8acdab6,0.16680519294420115
C_ID_4ab54b988f,-0.16276416202732574
C_ID_45e2cac501,-0.11243867730333897
C_ID_c55808f402,-2.613220200023824
C_ID_c26381a58e,-0.46710452075297215
C_ID_6c6fc27f19,-0.26573064431793103
C_ID_4c2682fb80,-0.44352359364688954
C_ID_79713b508a,-0.09033305695307298
C_ID_77a9133536,0.3200421040095571
C_ID_764456eb02,-0.19287007152466118
C_ID_9189dadc72,0.05208270601964977
C_ID_f1c0aa6f3c,-0.6658151189825858
C_ID_0763171db6,0.5619216144466503
C_ID_c554360bfe,-1.989618125227043
C_ID_cfb87f52ae,-0.8267659896822257
C_ID_d99a6ea9e0,0.03218372464394713
C_ID_7fa0d03279,-0.4425499732927009
C_ID_1571a674c8,-0.5544652307460698
C_ID_87c16e5496,0.4082312626438698
C_ID_e0b7951237,-1.106962640995832
C_ID_90c74fe7b4,-0.9691650290371399
C_ID_7ce9c02b76,-0.27158126232873425
C_ID_83435bac3d,-0.10652729432862228
C_ID_439720c321,-2.8968602424088576
C_ID_10a8a42d77,-5.99418840903528
C_ID_a485f8a1a5,-0.07575847955966142
C_ID_0defe22c13,-0.35685678392358205
C_ID_95943569e9,-2.44726379592621
C_ID_be3c295747,-0.26558967701745495
C_ID_f9bd6c67b0,-0.8993591137913081
C_ID_4b2514ee32,-0.31908923152963176
C_ID_689b430d0b,0.020824218661000753
C_ID_5ac4488f3c,0.2086555001686435
C_ID_4bf0426f57,0.516761404294418
C_ID_88cb2d5ac7,-1.128038095876989
C_ID_9c5220f864,-0.3685364795723146
C_ID_6bb9e252f4,-0.7511575883630806
C_ID_8ae58e7880,-2.8535495782215072
C_ID_619082bf7d,-1.4827190332704112
C_ID_ba95ae9113,0.9066195634350636
C_ID_fdfe6133db,-0.08281955727874207
C_ID_1a5c4864c0,0.08352796273764651
C_ID_7a66376702,-1.5436312225049793
C_ID_325049a5b3,-0.07180508153130452
C_ID_5c3a6a254b,-0.45047645994678864
C_ID_768a62fd67,-1.3942463695909475
C_ID_8280ac022c,0.14363944513441967
C_ID_0621c41948,-0.36928848856933505
C_ID_c97d368d54,-2.8496210808008064
C_ID_a69568da79,-0.07984678675654103
C_ID_3fc03e96d3,-0.3024745965787424
C_ID_79f510402a,-0.38503466095139394
C_ID_d0e20268c6,0.27699487220866303
C_ID_237bc2b6bc,0.4178390651937097
C_ID_738e8c6ad4,-0.5726628138510171
C_ID_c5b913140b,0.059310807590106915
C_ID_dce9ae5c83,-0.7795270081613934
C_ID_ed8c83ed3b,-1.8253801523987225
C_ID_fb28b161c5,0.7374190630976716
C_ID_94300ba829,-0.5229385179153179
C_ID_29bb0bb987,0.2988994679871605
C_ID_eaf9218e7b,-0.5089209925561662
C_ID_f6e7db3422,-0.8437682488163001
C_ID_dbff82eb68,-0.8684408508963768
C_ID_1d5864081b,-0.3688790216859037
C_ID_a632cb47de,0.20832769737811987
C_ID_92836e8cfd,0.5443575412283697
C_ID_715c9ee37c,0.28004085690776204
C_ID_8cdc6acec4,-0.5554268771134621
C_ID_8ca96ad5af,0.2614921041793628
C_ID_54301a17f8,0.9556237086497599
C_ID_9fcd93541b,-2.840070932014825
C_ID_dbc336bad4,1.2172976580830115
C_ID_a6af5417f0,-0.448422594763603
C_ID_415fc459f1,0.29453117633234405
C_ID_e0a857bb94,-0.6637826874948762
C_ID_ed487096e1,-1.3614852666337793
C_ID_c3af389f96,-0.36910121091101183
C_ID_524851647a,-1.7098179625707428
C_ID_15cec22628,0.07974384818690985
C_ID_63cea539d2,-0.1342432731289137
C_ID_89146fd05a,-0.002093231746364799
C_ID_ab0d372843,-1.5021869180227725
C_ID_c8df3dbb28,0.24537924393566635
C_ID_2d6553adc3,-1.9252209025497158
C_ID_eb0cba1af9,-2.8948487360587425
C_ID_e44fe24b69,-0.0019048506756543966
C_ID_78d7380cea,0.2962509470965109
C_ID_12b823c3ec,0.5974449728513389
C_ID_e34f0d110f,-0.6867119882527177
C_ID_9fb2eea47b,-0.30732634203150533
C_ID_cf63664338,-0.7876796879051398
C_ID_1a904c4537,-0.21647156194126527
C_ID_5f1eda7477,0.6867037726753965
C_ID_5089081961,-6.027391910154231
C_ID_51d2a202ac,-1.3292417847693858
C_ID_2fa504fb02,0.365913610764567
C_ID_85eba2526e,-0.1507378760016457
C_ID_45ee340077,0.12114319602595999
C_ID_42690c6e70,-0.7121545983101525
C_ID_abdc9b2ed2,-0.05563956265215111
C_ID_c85199b76e,-0.03901980779944292
C_ID_7ffe4bd729,0.21746521955835663
C_ID_de06fcb25a,0.2634408578314764
C_ID_9e34c32449,0.11606640711471787
C_ID_1566603224,-0.19323619655697827
C_ID_5aff05d6b1,-1.6876379198257498
C_ID_8711d75f01,-0.9681704922618191
C_ID_c6c9ad8f81,0.6579728731890246
C_ID_179ce6d0fa,-0.20933854043888833
C_ID_b575185e9e,-0.6231591705207039
C_ID_f652457b4b,0.010471598962260546
C_ID_dfedf2f0e1,-2.2889229592878753
C_ID_37a3826fef,0.01705318348020776
C_ID_3850b22223,0.6573980529150187
C_ID_f31bd58a7a,-0.42576010327745284
C_ID_d9d0fe34b0,0.2814992040393499
C_ID_a06291166f,-0.4926929996798209
C_ID_919f809d81,0.10325065575356449
C_ID_37ed75f403,-2.8862620297611166
C_ID_0b371e50b1,-0.7867597387664428
C_ID_9af1b515e2,-0.3741981298909368
C_ID_9ff39d9f8f,-0.5442047758107468
C_ID_29c4e05fbd,-1.2041590108937381
C_ID_8271c9338e,-0.5987469408940866
C_ID_9f3c474704,0.3743662433557336
C_ID_ec3af28b1b,0.6047432351283402
C_ID_f65d4000cf,-0.07210374186128529
C_ID_71f27e88b6,0.3078067203827639
C_ID_68030cf3e9,-1.0641946963558442
C_ID_45f00b3d45,0.025173333030561656
C_ID_70891a0d0c,-0.14322212870238632
C_ID_3b6d8cafcf,-3.622653442839744
C_ID_004885878b,-0.07482779912009885
C_ID_770c5d6625,-0.8690477976455518
C_ID_d31c5d136d,-0.5913048081789101
C_ID_7937c4bbfc,1.0790370974073928
C_ID_0cd0945f72,-0.30061307747255905
C_ID_be0ad9b7eb,-0.4716494848004291
C_ID_93f59bf677,-0.9095590327446351
C_ID_6d986296cb,-1.0929583198667971
C_ID_c4bb8234b4,-0.12781797095429692
C_ID_eed977f280,-0.7519315171197114
C_ID_f781a6faa6,-0.39977332508884394
C_ID_bf905bf168,-0.3573496827869419
C_ID_52303de7e7,0.22993056243766316
C_ID_911e8ffbe0,-0.2886330462449497
C_ID_80e2d98076,-1.6675835145898947
C_ID_0a2c2f9f58,-0.649709577467813
C_ID_152f65c13d,-1.0810484424528168
C_ID_8e08777375,-0.20013671461273175
C_ID_f4d9706702,-0.5061081913533475
C_ID_251951b363,-0.902725872662133
C_ID_69bcef0917,-1.6244787507505838
C_ID_be968701f8,-0.31212966827592
C_ID_b64c326f44,-0.09338629526715393
C_ID_fe577884d4,-1.0251015665422332
C_ID_fd23ece68d,0.609451890104942
C_ID_8c482027cc,-0.18646140360991514
C_ID_6815c3cbb6,-0.8530275283782014
C_ID_e546f5fb57,-0.558244767562762
C_ID_921a1654dd,-1.6942093567456045
C_ID_4ee8c5fb95,0.17088693290820237
C_ID_3162e8711f,-0.8273307299068343
C_ID_f4837e7c9d,0.8008018055513525
C_ID_4ffbfb9eda,-0.24129694494463466
C_ID_23ba0a2ea7,-1.7367081078099555
C_ID_48d5ee7ec3,-0.3907467712027043
C_ID_737bc87c71,-0.2643276817584521
C_ID_34379f9950,-0.11053723259785943
C_ID_b1bc7601e7,0.6078638850713723
C_ID_895c06b9ad,-0.3391569490223164
C_ID_fbf52e58cd,-0.572812571928138
C_ID_3edcb2f37a,0.05329260948986736
C_ID_19799f4e7d,-0.6205489004383224
C_ID_e4575d884f,-0.45232088521461167
C_ID_07c33a4a6c,-0.42541035869977606
C_ID_614fd1294c,-0.6743021872809486
C_ID_5f60de0fbe,0.15644192068191842
C_ID_f8334a2af7,0.2979162834580631
C_ID_900f77ee89,-0.08338796723713596
C_ID_78036f1f3c,-0.49336498659234684
C_ID_3e3690d009,0.27177530788814
C_ID_15967b67cd,-0.2046830441861509
C_ID_75048175f8,-0.3923636958118069
C_ID_8abd5523d4,-1.4269492829261676
C_ID_924940f9a0,-0.8968663068533966
C_ID_abe97a2768,0.27182442374292326
C_ID_d2b41701e6,-2.4978183265959815
C_ID_6079b41534,-0.6373430289187698
C_ID_0ef64122db,0.9242716149171473
C_ID_99fe8ffc90,-0.19101802226802214
C_ID_f1fbafcba2,-0.2598274533211834
C_ID_2aa82ee67f,-1.710463169485727
C_ID_226f7e1fcf,-1.0918071870472117
C_ID_541f56c580,1.1144954419877422
C_ID_2b11143b2d,0.06225412088851082
C_ID_9d7e6b0442,0.5183624654255512
C_ID_40e4e5d7e6,0.020443683643304907
C_ID_19d087b9fc,-0.08914780551568299
C_ID_94e6fe1eb6,-0.566632012431475
C_ID_86e06aaa8f,-0.6935321569131938
C_ID_8b36dfe26b,0.28297197111547867
C_ID_0c71ff8a3d,-2.454816965653346
C_ID_4ba3300d9c,0.3348741809152572
C_ID_44e2940deb,-2.1041377179823044
C_ID_d886d9d92c,0.12147395013633122
C_ID_432fad8d0c,0.2483644328095697
C_ID_cfc3efa189,-0.1407826127364122
C_ID_3d88817301,-0.4794690823110097
C_ID_ac1e84b7e2,-0.6084981598871744
C_ID_06a469f094,-0.33158703760379604
C_ID_967ca675f9,-0.3956725620117917
C_ID_4b3fad31c5,-0.11128526191819438
C_ID_9565236fc4,0.07053411327777745
C_ID_aaebc8d0ee,0.7956273210356346
C_ID_2f1f3ea8c6,-1.6024456292608833
C_ID_38a6e3512e,-0.05446371343551979
C_ID_ca8e73ecef,-0.8358402157653008
C_ID_c02e054feb,-0.7783666130849818
C_ID_f0aebb8ac0,0.2549529714697529
C_ID_eb2d23bda4,-1.0118946267172955
C_ID_027336a1cb,-0.5355460289249963
C_ID_a4df127591,-1.0019618589534836
C_ID_b33e0f675e,-3.6402790868803425
C_ID_c9e6f3c18d,0.09551400670097432
C_ID_a1e1912c2a,0.31628700515684466
C_ID_a84faa7483,-1.0818026775187501
C_ID_9563a35a7f,-0.6987069006698567
C_ID_4e2403e039,0.3953445363414867
C_ID_15260b770e,-0.09243945346357024
C_ID_8a172c0c0d,-0.13227568255273692
C_ID_c77547481e,-3.1735770926712057
C_ID_83b5aea1f4,-0.4675483854737441
C_ID_6270f83f56,-0.1747967708993577
C_ID_77b17029f0,-0.3137619516407641
C_ID_4c525e9990,-0.709521793703606
C_ID_749f3b1b93,-1.583043828596503
C_ID_078f82a791,-0.5245926427514261
C_ID_cb76fb1021,-0.7522281086148841
C_ID_c57f1bd5bc,0.8397346324580327
C_ID_f4c40ac4f7,-0.39772584255515553
C_ID_4e20b37a37,-1.9337348689862974
C_ID_1eb28223c7,-0.7153581468168656
C_ID_8ed2fd4992,-0.16161341935028098
C_ID_d78643dfba,-0.8079432777035995
C_ID_34841f60d1,0.20329382535084417
C_ID_c49b07a4eb,0.016160108009917837
C_ID_97e34365fa,-1.1063445832558734
C_ID_1ccdb537c4,0.9346044752549141
C_ID_318f5f397b,-0.2884674631154278
C_ID_3566014e0c,-1.4060188200069756
C_ID_b36ca5620f,-0.3944757880657227
C_ID_77fb564437,-0.17345683667474604
C_ID_54b2846a36,0.08610910887954522
C_ID_b3381af031,-0.26840465012857034
C_ID_02988c4aa5,-0.05344978212926786
C_ID_3a0b3293a9,0.5539131996468889
C_ID_81be2ff8b5,0.357491583300639
C_ID_ca5a78c056,-1.1596907904054188
C_ID_004afee4c8,0.2869791489446786
C_ID_6b5a6490d9,-0.40925445413769956
C_ID_dd55221656,-0.1471853707435004
C_ID_ac254c01c1,-1.9122040887941028
C_ID_6b0ac2784f,-1.5620901408380388
C_ID_512386b5f4,-0.02511721862501497
C_ID_00397e567f,-2.315157662844226
C_ID_721c9311f2,0.06770670801072426
C_ID_e9ec1792bb,-0.8900185312567621
C_ID_16ecdcf2b0,-0.19193511139660813
C_ID_e0e4cdfc53,-0.37459818218988117
C_ID_f7bacba2a6,0.6382417904914797
C_ID_4a66bb13a4,-0.1993267090882164
C_ID_4029e95979,-0.8196229948512486
C_ID_084e4bc415,-0.2806551222694975
C_ID_0e6d55e198,0.037996480400017206
C_ID_d9584a3eef,-0.7017366013659392
C_ID_a2020cec79,0.18543721655485423
C_ID_82dd0eb44f,-0.6748444088723274
C_ID_e07f48d910,-0.10890007041733112
C_ID_b98e08fa85,-0.02468347285381824
C_ID_50a7f7b582,-0.21408066107705542
C_ID_614e35f5f9,0.6466711620056395
C_ID_65c74bcb80,-0.4002365088929283
C_ID_6a59ab8b93,-2.1185717448410317
C_ID_2fe4a13787,-0.03192145520275952
C_ID_2002264e13,-0.10794823981533365
C_ID_7d59cd0a0a,-0.4626973593867549
C_ID_74bfc908d3,0.13858722416221592
C_ID_447defddbd,-0.8386348531437744
C_ID_3d1742ba93,-0.28985820560102665
C_ID_f4832ba39b,0.3560373899764291
C_ID_62aedb76df,1.817608500330508
C_ID_1ad24f4054,-0.2925551714773973
C_ID_45b8a92d09,0.2218670770747864
C_ID_f38f899c09,0.2808523212952654
C_ID_4c7fc71084,0.4261284836423985
C_ID_8c9e94b453,0.9350588739579779
C_ID_4071f3f254,-0.33382477173572866
C_ID_dd8ef29568,0.05063393115398547
C_ID_5b122cf769,0.37947511354668195
C_ID_f685dd6847,-0.6126571301246948
C_ID_abf6cde369,-0.35134277985705104
C_ID_2332b4e032,-0.01792580218231459
C_ID_f59b3b6bb2,0.5296942567976205
C_ID_a875715dd5,-0.034408996514535314
C_ID_dde9fc744d,-0.6783100156545374
C_ID_0e4f6af077,-0.6882318158888365
C_ID_5fb87896d5,-0.2975339731623191
C_ID_c1edb6769c,-0.1285193952165073
C_ID_0cea064a88,-0.9989053614872982
C_ID_15cefca902,0.6232208210171073
C_ID_ee56d3a693,0.3623305583933621
C_ID_3e032d1c6d,-0.5101564706770266
C_ID_0db57787e6,-0.7319249923416473
C_ID_61c15762f4,-0.40461679589728783
C_ID_b913141b00,-0.05310033136234482
C_ID_eea9f2ef29,-0.3312300922282239
C_ID_a71db4ee55,-1.0255881261040298
C_ID_e76a1388bf,-0.48220121052106824
C_ID_a03ffc05ed,0.6196550531168106
C_ID_8cdba66bb3,0.4346867939954075
C_ID_c75c069d25,-0.762164801514414
C_ID_93b958c812,0.13567324334327407
C_ID_36d82b4442,-0.5312809296504539
C_ID_360fba8b39,0.41458540148630374
C_ID_86dc239658,-0.9585912986181608
C_ID_8a141b8fa5,0.07669051311675854
C_ID_cd78d27cae,-0.12178919430291907
C_ID_f3272c91a7,-2.0913800253387387
C_ID_80c2af4684,0.08576819701899921
C_ID_c7acd44d7f,-0.47521029060941133
C_ID_f3a6263458,0.416388386418586
C_ID_1bbe8f7d6c,-0.786996392214919
C_ID_54b0f0f4bc,-0.4717977283054158
C_ID_805319dcde,0.01658272619435073
C_ID_cde9dcd6d8,-0.47967257605348407
C_ID_1958bb5e7e,0.5960642741573126
C_ID_f171d9f575,-0.0035857765623446836
C_ID_4f475ca4b3,0.28779412555953243
C_ID_a4c382a70f,-1.6816412991494443
C_ID_cdfb1c12e0,0.06315850539150311
C_ID_6171b2fbff,-1.3765751568484044
C_ID_7cc96c7682,0.1323235289043722
C_ID_6b6d457a99,-0.8384201975783501
C_ID_ed6d1338b5,-0.39471456602824095
C_ID_17b2e43f41,0.1612577512008179
C_ID_f35856a259,-0.23088959718536212
C_ID_de981b200b,0.03909011585646527
C_ID_95b1b111cf,-0.6483839346430607
C_ID_8acb32794c,0.8977394075100062
C_ID_fe9f3f6d2d,-0.2992086408165411
C_ID_e44d853f1b,-0.21704365727370184
C_ID_ec9ec8bf71,-0.4765723346375518
C_ID_28405d2baa,-0.5438299309450803
C_ID_65e8e8d243,-0.12511986272911824
C_ID_4b8b9c7d69,-0.3216161798359121
C_ID_a46e2e6ece,-0.9376753694178703
C_ID_a7d1cd6b7c,-1.4610145102283805
C_ID_225a5abc31,0.22459205627379522
C_ID_593218d660,-0.5147155014939501
C_ID_c0d4f09669,-0.028749428337489835
C_ID_d500eb1fc3,0.390372263149134
C_ID_d4db589fc0,-0.19019916758453304
C_ID_9753d91e5b,-0.6441799525248344
C_ID_eaf6aee3d8,0.5338641284468499
C_ID_04024e939d,0.004563894876548527
C_ID_4552210868,-1.2542842916076358
C_ID_d2d79eae51,-3.1160966577411817
C_ID_19064fc2e6,-0.21172147849890485
C_ID_e9ecdac068,0.0033824227064950235
C_ID_3222ce4b78,-0.17763715841742522
C_ID_aaf9f16647,-0.021278118302326714
C_ID_a5c1ae3eda,-0.6349023145311041
C_ID_9fd254c19a,0.679108774926525
C_ID_ab6451ac5a,-2.6638725293503827
C_ID_45a7272424,-4.750763096230086
C_ID_7e9b4a1150,0.004997166859003574
C_ID_c2cff7a02e,0.15754408141552972
C_ID_51233cc976,-0.19592642920760345
C_ID_6773f9bec3,0.16365142039235542
C_ID_20e84d59b1,-0.025193630794301224
C_ID_9e1ce51f50,0.30607153409238885
C_ID_865161b242,-0.4105761016603259
C_ID_7f8b5f6b09,-0.5645935536160824
C_ID_0b94f181a1,0.18445989615209607
C_ID_0302f33b8f,0.6247241116614579
C_ID_554b755361,0.026109905649140595
C_ID_7e57334cc6,-1.355797527227566
C_ID_60c72c2c3a,-0.43441011783673195
C_ID_b89dd01483,-0.4680030172404839
C_ID_ca5374a321,-0.7854926751723212
C_ID_8f9d3e108b,0.22180796766229055
C_ID_359291bd41,0.16731038636887335
C_ID_bb0cb76ef6,-1.5873585521526974
C_ID_644b4ac8a4,-0.48269706331627443
C_ID_53040a8a11,-0.5394977132948523
C_ID_f874d2a704,-0.2904049667220018
C_ID_5d91ed4112,-0.19116304848789586
C_ID_794cba1242,-0.021408083287724096
C_ID_a29e78e61f,-0.059761651854143436
C_ID_d6e5994952,-2.1861899722581963
C_ID_10beb4bb70,-0.5750771898249142
C_ID_626716fe69,-1.9452079962819386
C_ID_77dbe57a08,-0.31162802388141136
C_ID_167522dd91,-0.15738319264161246
C_ID_f11416b4b2,0.1299797001945548
C_ID_8fac1ea9ad,-0.06874804596394335
C_ID_6725d9114f,-0.616983848258109
C_ID_63291ef8e8,-1.2845864106308884
C_ID_2df7089ceb,0.19745353947934657
C_ID_47251b1d39,-1.4364665847748617
C_ID_6987979396,-0.22843138318572317
C_ID_6b20086f1c,1.1901252650022813
C_ID_37a125f1b2,-0.5077986126997549
C_ID_c777351240,0.14937450464748528
C_ID_34bf4ce0c8,-3.7192477810215654
C_ID_6c0d712012,-3.692450571898545
C_ID_be2e383ff9,-0.22684208637711284
C_ID_7b9fb53bd7,0.12360569529634069
C_ID_9cac55659d,-0.3010774706610846
C_ID_c8c081b4b4,-0.6202499919421562
C_ID_c11976c7c3,0.18952883703318396
C_ID_5cf8a47b12,-0.44382232079620115
C_ID_044a728838,0.027996257415389834
C_ID_5543af9094,0.3432655735635559
C_ID_1bf9371a0c,0.005142814993909811
C_ID_7658e8a511,-0.13162988701461353
C_ID_3733f45c91,-0.06467605732178493
C_ID_9737ad2640,0.23531961351864056
C_ID_7cd135df49,-2.779225487720746
C_ID_d3f9f29690,0.12533447452304697
C_ID_b68cb361b6,-1.1241118955339238
C_ID_8826aad8ac,-0.4261070045546986
C_ID_02bfcd2a89,-1.1902072678972748
C_ID_74e2b4afaa,-0.10712330556032004
C_ID_570c45720a,-1.1837874799876675
C_ID_28721e2548,-1.6453142838095323
C_ID_77b4a5295f,-0.405968803583589
C_ID_f77d9b9363,-2.2148651174380927
C_ID_294a7efc9c,0.3584956442020434
C_ID_ea878ea059,0.6183618913790851
C_ID_d891906f01,0.8581907105824451
C_ID_c699b737ca,-0.4994261056666419
C_ID_4f994469b2,0.3026127942456325
C_ID_ecd78bfd42,-0.8372930012620267
C_ID_bf9c6e6521,0.8091784376848561
C_ID_5b1649cf49,0.4831051934252459
C_ID_f5cb867bfb,-0.14198216266460673
C_ID_c37a157761,-2.612694880469982
C_ID_8aaa31d2ff,-0.17724665120239635
C_ID_76248d4f9e,0.1337992054463733
C_ID_e38faf83ae,-0.8739358934622892
C_ID_e065cf37d3,-0.35313659993357116
C_ID_babeccf2f8,-0.2923458120310538
C_ID_7619409e9b,0.16436680226755773
C_ID_1a1055f203,0.19428156973268365
C_ID_b39fc093e9,-0.8134145043502836
C_ID_fe694de6d5,0.6575003546458089
C_ID_90d4298c15,0.2618499202384483
C_ID_616eb9e2a7,-0.3658779170752899
C_ID_b396a31f08,-1.3519194278309703
C_ID_0f19aa7bdc,-0.5939902515317219
C_ID_acfd62662f,-0.24043159321186997
C_ID_d6169ed844,-0.18574479233577607
C_ID_4d8cd9ee19,0.14265294045838664
C_ID_672ccdd9aa,-0.2571477596362297
C_ID_6b6974d92a,-0.5584617518679073
C_ID_69cad65798,0.009040003324252407
C_ID_f2951acca9,-0.7028392766311329
C_ID_98ce282a41,-1.0726878629347014
C_ID_48461436c4,-0.7277037901257971
C_ID_c67b515418,-1.1868763314781274
C_ID_669b969118,-0.8749402751805713
C_ID_1de37c1871,1.4078616337440786
C_ID_1f8bce815d,-0.3769817599416586
C_ID_6e6b38cdd1,0.17044640194647803
C_ID_eed194a76a,0.701058276195588
C_ID_98aea24ae2,0.15361708110026534
C_ID_3c336ae2a0,-0.20110824578297892
C_ID_64d7e12627,-0.8154761222301303
C_ID_23b0303da7,-0.054664596370820315
C_ID_749f0fd6c4,0.6330892308770147
C_ID_09e183fb2e,-0.9593179519756319
C_ID_73fb1dae5e,0.02316514585754814
C_ID_6fd5929c67,-0.27693046186063563
C_ID_c1f78ed26c,0.35181707647965765
